session date,observer_id,session id,location id,participant_id,Gender,session start,session end,observer/session/task id,What,start time,end time,elapsed time,total time,total_time(fixed_sec),Who,How,Where,ended by,multi with,num_of_multitask_fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,total overlapping time,is interrupting task?,interrupted by,num_of_interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1910,Direct Care,9:23:41,9:23:56,0:00:15,0:00:15,15,Patient,Talking,ICU,5_136_1911,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1911,Off-Screen,9:23:56,9:30:40,0:06:44,0:06:44,404,0,0,Off-Screen,5_136_1912,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:44,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1912,Direct Care,9:30:40,9:31:37,0:00:57,0:00:57,57,Patient,Talking,ICU,5_136_1913,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:57,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1913,Professional Communication,9:31:37,9:31:52,0:00:15,0:00:15,15,Doctor(s),Talking,ICU,5_136_1914,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1914,Nothing Happening,9:31:52,9:32:14,0:00:22,0:00:22,22,0,0,Nothing Happening,5_136_1915,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:22,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1915,Off-Screen,9:32:14,9:33:56,0:01:42,0:01:42,102,0,0,Off-Screen,5_136_1916,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:42,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1916,Professional Communication,9:33:56,9:34:47,0:00:51,0:00:51,51,Doctor(s),Talking,ICU,5_136_1917,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:51,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1917,Nothing Happening,9:34:47,9:34:51,0:00:04,0:00:04,4,0,0,Nothing Happening,5_136_1918,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1918,Off-Screen,9:34:51,9:41:59,0:07:08,0:07:08,428,0,0,Off-Screen,5_136_1919,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:07:08,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1919,Professional Communication,9:41:59,9:43:25,0:01:26,0:01:26,86,Doctor(s),Talking,ICU,5_136_1921,5_136_1920,1,2,5_136_1920,9:42:06,9:43:11,,,,,,,,,0:01:05,FALSE,,0,,,,0:01:26,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1920,Direct Care,9:42:06,9:43:11,0:01:05,0:01:05,65,Patient,Talking,ICU,user,5_136_1919,1,2,5_136_1919,9:42:06,9:43:11,,,,,,,,,0:01:05,FALSE,,0,,,,0:01:05,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1921,Nothing Happening,9:43:25,9:43:30,0:00:05,0:00:05,5,0,0,Nothing Happening,5_136_1922,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1922,Off-Screen,9:43:30,9:44:44,0:01:14,0:01:14,74,0,0,Off-Screen,5_136_1923,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:14,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1923,Professional Communication,9:44:44,9:45:47,0:01:03,0:01:03,63,Doctor(s),Talking,ICU,5_136_1924,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:03,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1924,In Transit,9:45:47,9:45:50,0:00:03,0:00:03,3,0,0,ICU,5_136_1925,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1925,Professional Communication,9:45:50,9:45:53,0:00:03,0:00:03,3,Doctor(s),Talking,ICU,5_136_1926,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1926,In Transit,9:45:53,9:45:56,0:00:03,0:00:03,3,0,0,ICU,5_136_1927,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1927,Off-Screen,9:45:56,9:46:15,0:00:19,0:00:19,19,0,0,Off-Screen,5_136_1928,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1928,Professional Communication,9:46:15,9:46:53,0:00:38,0:00:38,38,Doctor(s),Talking,ICU,5_136_1929,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:38,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1929,Nothing Happening,9:46:53,9:47:08,0:00:15,0:00:15,15,0,0,Nothing Happening,5_136_1930,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1930,Professional Communication,9:47:08,9:47:31,0:00:23,0:00:23,23,Doctor(s),Talking,ICU,5_136_1931,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:23,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1931,Off-Screen,9:47:31,9:53:38,0:06:07,0:06:07,367,0,0,Off-Screen,5_136_1932,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:07,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1932,Professional Communication,9:53:38,9:54:46,0:01:08,0:01:08,68,Doctor(s),Talking,ICU,5_136_1935,"5_136_1933,5_136_1934",2,2,5_136_1933,9:53:49,9:54:13,2,5_136_1934,9:54:37,9:54:46,,,,,0:00:33,FALSE,,0,,,,0:01:08,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1933,Direct Care,9:53:49,9:54:13,0:00:24,0:00:24,24,Patient,Talking,ICU,user,5_136_1932,1,2,5_136_1932,9:53:49,9:54:13,,,,,,,,,0:00:24,FALSE,,0,,,,0:00:24,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1934,Direct Care,9:54:37,9:54:46,0:00:09,0:00:09,9,Patient,Talking,ICU,5_136_1935,5_136_1932,1,2,5_136_1932,9:54:37,9:54:46,,,,,,,,,0:00:09,FALSE,,0,,,,0:00:09,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1935,Off-Screen,9:54:46,9:56:17,0:01:31,0:01:31,91,0,0,Off-Screen,5_136_1936,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:31,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1936,Direct Care,9:56:17,9:57:33,0:01:16,0:01:16,76,Patient,Talking,ICU,5_136_1937,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:16,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1937,Off-Screen,9:57:33,10:00:20,0:02:47,0:02:47,167,0,0,Off-Screen,5_136_1938,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:47,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1938,Professional Communication,10:00:20,10:00:46,0:00:26,0:00:26,26,Doctor(s),Talking,ICU,5_136_1939,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:26,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1939,Nothing Happening,10:00:46,10:00:50,0:00:04,0:00:04,4,0,0,Nothing Happening,5_136_1940,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1940,Off-Screen,10:00:50,10:00:53,0:00:03,0:00:03,3,0,0,Off-Screen,5_136_1941,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1941,Nothing Happening,10:00:53,10:00:56,0:00:03,0:00:03,3,0,0,Nothing Happening,5_136_1942,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1942,Off-Screen,10:00:56,10:01:02,0:00:06,0:00:06,6,0,0,Off-Screen,5_136_1943,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1943,Nothing Happening,10:01:02,10:01:10,0:00:08,0:00:08,8,0,0,Nothing Happening,5_136_1944,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1944,Nothing Happening,10:01:10,10:01:14,0:00:04,0:00:04,4,0,0,Nothing Happening,5_136_1945,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1945,Professional Communication,10:01:14,10:01:40,0:00:26,0:00:26,26,Doctor(s),Talking,ICU,5_136_1946,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:26,,,TRUE
8/23/20,5,136,16Ep21,Bailey1,F,9:23:15,10:07:18,5_136_1946,Off-Screen,10:01:40,10:07:18,0:05:38,0:05:38,338,0,0,Off-Screen,user,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:38,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1618,Off-Screen,22:26:15,22:27:33,0:01:18,0:01:18,78,0,0,Off-Screen,4_105_1619,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:18,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1619,Social,22:27:33,22:28:25,0:00:52,0:00:52,52,Other,Talking,Community,4_105_1620,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:52,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1620,Off-Screen,22:28:25,22:31:15,0:02:50,0:02:50,170,0,0,Off-Screen,4_105_1621,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:50,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1621,Professional Communication,22:31:15,22:32:42,0:01:27,0:01:27,87,Doctor(s),Talking,Hospital,4_105_1622,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:27,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1622,Off-Screen,22:32:42,22:34:57,0:02:15,0:02:15,135,0,0,Off-Screen,4_105_1623,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:15,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1623,Professional Communication,22:34:57,22:35:56,0:00:59,0:00:59,59,Doctor(s),Talking,ICU,4_105_1624,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:59,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1624,Off-Screen,22:35:56,22:37:30,0:01:34,0:01:34,94,0,0,Off-Screen,4_105_1625,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:34,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1625,In Transit,22:37:30,22:37:33,0:00:03,0:00:03,3,0,0,Hospital,4_105_1626,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1626,Professional Communication,22:37:33,22:38:24,0:00:51,0:00:51,51,Doctor(s),Talking,Hospital,4_105_1627,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:51,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1627,In Transit,22:38:24,22:38:27,0:00:03,0:00:03,3,0,0,Hospital,4_105_1628,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1628,Off-Screen,22:38:27,22:40:29,0:02:02,0:02:02,122,0,0,Off-Screen,4_105_1629,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:02,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1629,Professional Communication,22:40:29,22:41:31,0:01:02,0:01:02,62,Doctor(s),Talking,Hospital,4_105_1630,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:02,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1630,Off-Screen,22:41:31,22:43:50,0:02:19,0:02:19,139,0,0,Off-Screen,4_105_1631,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:19,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1631,Professional Communication,22:43:50,22:44:17,0:00:27,0:00:27,27,Doctor(s),Talking,Hospital,4_105_1632,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:27,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1632,Off-Screen,22:44:17,22:44:21,0:00:04,0:00:04,4,0,0,Off-Screen,4_105_1633,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1633,Professional Communication,22:44:21,22:44:39,0:00:18,0:00:18,18,Doctor(s),Talking,Hospital,4_105_1634,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1634,Off-Screen,22:44:39,22:50:01,0:05:22,0:05:22,322,0,0,Off-Screen,4_105_1635,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:22,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1635,Professional Communication,22:50:01,22:50:38,0:00:37,0:00:37,37,Doctor(s),Talking,ICU,4_105_1637,4_105_1636,1,2,4_105_1636,22:50:04,22:50:38,,,,,,,,,0:00:34,FALSE,,0,,,,0:00:37,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1636,Direct Care,22:50:04,22:50:38,0:00:34,0:00:34,34,Patient,0,ICU,4_105_1637,4_105_1635,1,2,4_105_1635,22:50:04,22:50:38,,,,,,,,,0:00:34,FALSE,,0,,,,0:00:34,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1637,Off-Screen,22:50:38,22:56:26,0:05:48,0:05:48,348,0,0,Off-Screen,4_105_1638,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:48,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1638,Professional Communication,22:56:26,22:57:34,0:01:08,0:01:08,68,Doctor(s),Talking,ICU,4_105_1640,4_105_1639,1,2,4_105_1639,22:56:30,22:57:34,,,,,,,,,0:01:04,FALSE,,0,,,,0:01:08,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1639,Direct Care,22:56:30,22:57:34,0:01:04,0:01:04,64,Patient,0,ICU,4_105_1640,4_105_1638,1,2,4_105_1638,22:56:30,22:57:34,,,,,,,,,0:01:04,FALSE,,0,,,,0:01:04,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1640,Off-Screen,22:57:34,22:58:29,0:00:55,0:00:55,55,0,0,Off-Screen,4_105_1641,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:55,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1641,In Transit,22:58:29,22:58:33,0:00:04,0:00:04,4,0,0,Hospital,4_105_1642,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1642,Off-Screen,22:58:33,23:01:32,0:02:59,0:02:59,179,0,0,Off-Screen,4_105_1643,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:59,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1643,Professional Communication,23:01:32,23:02:22,0:00:50,0:00:50,50,Doctor(s),Talking,ICU,4_105_1644,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:50,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1644,In Transit,23:02:22,23:02:25,0:00:03,0:00:03,3,0,0,ICU,4_105_1645,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1645,Off-Screen,23:02:25,23:02:34,0:00:09,0:00:09,9,0,0,Off-Screen,4_105_1646,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1646,Professional Communication,23:02:34,23:03:27,0:00:53,0:00:53,53,Doctor(s),Talking,Hospital,4_105_1647,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:53,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1647,In Transit,23:03:27,23:03:30,0:00:03,0:00:03,3,0,0,Hospital,4_105_1648,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1648,Off-Screen,23:03:30,23:05:20,0:01:50,0:01:50,110,0,0,Off-Screen,4_105_1649,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:50,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1649,Social,23:05:20,23:05:32,0:00:12,0:00:12,12,Other,Talking,Community,4_105_1650,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
8/3/20,4,105,GA 16.2,Dr Bailey,F,22:26:15,23:08:42,4_105_1650,Off-Screen,23:05:32,23:08:42,0:03:10,0:03:10,190,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:10,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1705,Off-Screen,21:11:11,21:12:14,0:01:03,0:01:03,63,0,0,Off-Screen,4_110_1706,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:03,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1706,Nothing Happening,21:12:14,21:12:19,0:00:05,0:00:05,5,0,0,Nothing Happening,4_110_1707,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1707,Social,21:12:19,21:13:00,0:00:41,0:00:41,41,Other,Talking,Community,4_110_1708,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:41,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1708,Nothing Happening,21:13:00,21:13:05,0:00:05,0:00:05,5,0,0,Nothing Happening,4_110_1709,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1709,Off-Screen,21:13:05,21:14:46,0:01:41,0:01:41,101,0,0,Off-Screen,4_110_1710,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:41,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1710,In Transit,21:14:46,21:14:56,0:00:10,0:00:10,10,0,0,Hospital,user,4_110_1711,1,2,4_110_1711,21:14:47,21:14:56,,,,,,,,,0:00:09,FALSE,,0,,,,0:00:10,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1711,Professional Communication,21:14:47,21:15:01,0:00:14,0:00:14,14,Doctor(s),Talking,Hospital,4_110_1712,4_110_1710,1,2,4_110_1710,21:14:47,21:14:56,,,,,,,,,0:00:09,FALSE,,0,,,,0:00:14,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1712,Professional Communication,21:15:01,21:15:32,0:00:31,0:00:31,31,Doctor(s),Talking,ICU,4_110_1713,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:31,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1713,Direct Care,21:15:32,21:15:35,0:00:03,0:00:03,3,Patient,0,ICU,4_110_1714,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1714,Off-Screen,21:15:35,21:17:45,0:02:10,0:02:10,130,0,0,Off-Screen,4_110_1715,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:10,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1715,Professional Communication,21:17:45,21:18:50,0:01:05,0:01:05,65,Doctor(s),Talking,ICU,4_110_1717,4_110_1716,1,2,4_110_1716,21:17:48,21:18:50,,,,,,,,,0:01:02,FALSE,,0,,,,0:01:05,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1716,Direct Care,21:17:48,21:18:50,0:01:02,0:01:02,62,Patient,0,ICU,4_110_1717,4_110_1715,1,2,4_110_1715,21:17:48,21:18:50,,,,,,,,,0:01:02,FALSE,,0,,,,0:01:02,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1717,Off-Screen,21:18:50,21:21:43,0:02:53,0:02:53,173,0,0,Off-Screen,4_110_1718,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:53,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1718,Professional Communication,21:21:43,21:22:49,0:01:06,0:01:06,66,Doctor(s),Talking,ICU,4_110_1720,4_110_1719,1,2,4_110_1719,21:21:46,21:22:47,,,,,,,,,0:01:01,FALSE,,0,,,,0:01:06,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1719,Direct Care,21:21:46,21:22:47,0:01:01,0:01:01,61,Patient,0,ICU,user,4_110_1718,1,2,4_110_1718,21:21:46,21:22:47,,,,,,,,,0:01:01,FALSE,,0,,,,0:01:01,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1720,Social,21:22:49,21:23:04,0:00:15,0:00:15,15,Doctor(s),Talking,ICU,4_110_1721,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1721,Off-Screen,21:23:04,21:34:46,0:11:42,0:11:42,702,0,0,Off-Screen,4_110_1722,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:11:42,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1722,Direct Care,21:34:46,21:35:03,0:00:17,0:00:17,17,Patient,0,ICU,4_110_1723,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:17,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1723,Social,21:35:03,21:35:15,0:00:12,0:00:12,12,Doctor(s),Talking,ICU,user,4_110_1724,1,2,4_110_1724,21:35:11,21:35:15,,,,,,,,,0:00:04,FALSE,,0,,,,0:00:12,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1724,Professional Communication,21:35:11,21:35:22,0:00:11,0:00:11,11,Doctor(s),Talking,ICU,4_110_1725,4_110_1723,1,2,4_110_1723,21:35:11,21:35:15,,,,,,,,,0:00:04,FALSE,,0,,,,0:00:11,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1725,Social,21:35:22,21:36:17,0:00:55,0:00:55,55,Doctor(s),Talking,ICU,4_110_1726,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:55,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1726,Off-Screen,21:36:17,21:38:06,0:01:49,0:01:49,109,0,0,Off-Screen,4_110_1727,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:49,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1727,Social,21:38:06,21:39:29,0:01:23,0:01:23,83,Doctor(s),Talking,ICU,4_110_1728,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:23,,,TRUE
8/4/20,4,110,GA 16.5,Dr Bailey,F,21:11:11,21:52:20,4_110_1728,Professional Communication,21:39:29,21:40:10,0:00:41,0:00:41,41,Doctor(s),Talking,ICU,4_110_1730,4_110_1729,1,2,4_110_1729,21:39:31,21:40:10,,,,,,,,,0:00:39,FALSE,,0,,,,0:00:41,,,TRUE
